Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%
311,Willy Boly,CIV,DF,Nott'ham Forest,Premier League,32.0,1991,8,8,592,6.6,0.0,0.15,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,27.4,36.4,75.4,521.8,238.0,8.94,10.9,81.9,15.2,17.9,84.7,2.73,6.36,42.9,0.15,0.15,1.06,0.0,0.0,1.52,36.4,35.8,0.61,0.45,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.15,,27.4,0.0,,,0.45,0.76,0.76,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.97,0.91,1.21,0.45,0.3,1.21,1.97,61.5,0.76,,,,,,,1.67,0.61,,1.06,1.82,3.79,5.76,0.0,49.1,9.09,33.5,13.8,2.12,1.21,49.1,,,,,,23.8,112.3,53.3,0.15,0.15,0.0,0.3,0.0,,25.5,,0.0,0.3,0.0,0.0,0.61,0.76,0.45,0.0,0.91,0.0,0.0,0.0,5.3,2.12,1.06,66.7,2022-11-03,4000000.0,0.3,0.15,50.0,0.0,0.0
316,Kevin Bonifazi,ITA,DF,Bologna,Serie A,26.0,1996,7,4,416,4.6,0.0,0.43,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,46.7,54.6,85.7,1004.8,333.3,13.9,15.4,90.1,23.7,26.1,90.8,8.91,12.4,71.9,0.0,0.22,3.04,0.0,0.0,2.61,54.6,52.6,1.96,1.96,0.0,,0.65,0.22,0.0,0.0,0.0,0.0,,,,,,,0.0,,46.7,0.0,,,0.22,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.87,0.87,0.43,0.0,0.65,1.3,50.0,0.65,,,,,,,1.3,0.87,,0.43,1.3,2.61,4.57,0.0,67.2,10.4,37.2,27.4,3.26,0.87,67.2,,,,,,38.0,185.9,106.5,0.65,0.65,0.0,0.65,0.87,,45.2,,0.0,0.22,0.0,0.0,0.65,0.0,0.22,0.22,0.87,0.0,0.0,0.0,6.09,0.22,2.17,9.1,2022-11-11,3300000.0,0.22,0.0,0.0,0.22,100.0
317,Leonardo Bonucci,ITA,DF,Juventus,Serie A,35.0,1987,9,6,600,6.7,1.0,0.3,0.15,50.0,0.5,1.0,15.1,0.0,0.0,0.15,44.6,52.4,85.2,970.4,367.2,12.2,13.3,92.1,24.9,27.5,90.8,7.31,11.2,65.3,0.0,0.3,3.43,0.45,0.0,2.39,52.4,48.1,4.18,1.49,0.15,,0.9,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,44.6,0.15,,,0.0,0.9,0.6,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.45,0.45,0.15,0.3,0.0,0.15,0.45,33.3,0.3,,,,,,,1.19,0.9,,0.3,1.19,1.64,3.28,0.0,60.1,10.0,32.4,27.5,0.9,0.75,60.0,,,,,,32.7,127.8,69.3,0.15,0.3,0.0,0.3,0.0,,40.1,,0.15,0.15,0.0,0.0,1.19,0.6,0.15,0.0,0.45,0.0,0.0,0.0,5.37,1.64,1.94,45.8,2023-03-21,2500000.0,0.15,0.15,100.0,0.0,0.0
318,Neto Borges,BRA,DF,Clermont Foot,Ligue 1,26.0,1996,20,20,1711,19.0,2.0,0.84,0.16,18.8,0.13,0.67,15.4,0.0,0.0,0.0,36.2,46.8,77.3,572.0,227.9,17.9,20.8,86.3,15.5,20.1,77.4,1.84,3.32,55.6,0.0,1.11,1.89,1.63,0.63,3.26,46.8,38.1,8.58,0.53,0.16,,0.0,2.79,0.0,0.0,0.0,0.0,,,,,,,8.05,,36.2,0.16,,,1.26,2.58,2.32,0.05,0.16,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,1.58,1.74,0.74,0.16,1.42,2.37,60.0,0.95,,,,,,,1.32,0.37,,0.95,1.47,4.11,2.11,0.0,59.5,2.89,17.4,25.1,17.9,2.21,59.5,,,,,,37.3,215.1,99.8,1.74,1.47,0.21,1.32,0.68,,33.4,,5.79,0.16,0.05,0.05,0.63,1.63,0.16,2.79,1.58,0.0,0.05,0.0,5.47,1.05,0.63,62.5,2023-03-27,2000000.0,3.0,1.42,47.4,1.37,45.6
320,Sebastiaan Bornauw,BEL,DF,Wolfsburg,Bundesliga,23.0,1999,15,14,1137,12.6,0.0,0.16,0.08,50.0,0.0,0.0,10.5,0.0,0.0,0.0,45.4,54.1,83.9,867.4,321.4,15.6,17.3,89.9,25.9,28.7,90.3,3.81,7.06,53.9,0.0,0.08,1.98,0.0,0.0,2.94,54.1,51.0,3.1,1.67,0.0,,0.16,0.16,0.0,0.0,0.0,0.0,,,,,,,0.63,,45.4,0.0,,,0.71,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.95,0.71,0.56,0.32,0.08,0.48,0.79,60.0,0.32,,,,,,,1.27,0.63,,0.63,1.43,2.38,4.13,0.0,63.3,8.97,32.4,28.9,2.14,0.48,63.3,,,,,,37.1,161.2,83.3,0.24,0.16,0.0,0.16,0.08,,40.2,,0.4,0.32,0.0,0.0,0.79,0.16,0.0,0.16,0.71,0.0,0.0,0.0,4.92,2.38,1.67,58.8,2022-11-09,8500000.0,0.16,0.0,0.0,0.16,100.0
323,Sven Botman,NED,DF,Newcastle Utd,Premier League,23.0,2000,20,19,1687,18.7,0.0,0.59,0.21,36.4,0.0,0.0,12.4,0.0,0.0,0.0,44.2,51.5,85.8,912.8,336.5,13.2,15.1,87.2,24.5,26.7,91.6,5.99,8.34,71.8,0.0,0.37,2.09,0.05,0.0,2.41,51.5,49.9,1.28,0.91,0.0,,1.12,0.0,0.0,0.0,0.0,0.0,,,,,,,0.16,,44.2,0.32,,,0.16,0.75,0.59,0.0,0.0,0.16,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.28,0.75,1.07,0.21,0.0,0.64,0.91,70.6,0.27,,,,,,,1.44,0.75,,0.7,0.96,2.25,3.58,0.05,60.9,10.1,35.3,23.0,2.83,1.82,60.9,,,,,,34.0,156.2,82.8,0.32,0.21,0.11,0.27,0.0,,39.4,,0.16,0.05,0.0,0.0,0.48,0.37,0.05,0.0,0.75,0.0,0.0,0.0,4.81,1.98,1.02,66.1,2023-03-16,45000000.0,0.0,0.0,0.0,0.0,0.0
324,Kenji-Van Boto,MAD,DF,Auxerre,Ligue 1,26.0,1996,1,1,90,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,23.0,30.0,76.7,382.0,208.0,12.0,15.0,80.0,7.0,8.0,87.5,2.0,4.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,26.0,4.0,2.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,23.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,,,,,,,0.0,0.0,,0.0,1.0,2.0,1.0,0.0,36.0,2.0,11.0,17.0,8.0,1.0,36.0,,,,,,25.0,154.0,90.0,2.0,2.0,0.0,1.0,0.0,,25.0,,7.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,2023-03-27,500000.0,0.0,0.0,0.0,0.0,0.0
328,Franci Bouebari,FRA,DF,Strasbourg,Ligue 1,19.0,2003,2,0,76,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,28.8,56.5,243.8,96.3,10.0,15.0,66.7,6.25,10.0,62.5,0.0,2.5,0.0,0.0,1.25,0.0,0.0,0.0,0.0,28.8,18.8,10.0,0.0,0.0,,0.0,1.25,0.0,0.0,0.0,0.0,,,,,,,10.0,,16.3,0.0,,,1.25,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,1.25,2.5,0.0,3.75,6.25,60.0,2.5,,,,,,,0.0,0.0,,0.0,2.5,6.25,2.5,0.0,45.0,1.25,16.3,15.0,13.8,0.0,45.0,,,,,,17.5,57.5,13.8,0.0,0.0,0.0,1.25,2.5,,16.3,,2.5,0.0,0.0,0.0,2.5,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,1.25,1.25,50.0,2023-03-27,250000.0,1.25,1.25,100.0,0.0,0.0
345,Lilian Brassier,FRA,DF,Brest,Ligue 1,23.0,1999,20,19,1653,18.4,0.0,0.38,0.05,14.3,0.0,0.0,23.5,0.0,0.0,0.0,36.8,48.8,75.5,736.6,332.9,14.1,16.1,87.8,17.0,20.4,83.2,5.27,10.5,50.0,0.0,0.38,3.32,0.65,0.38,3.97,48.8,41.4,7.17,2.07,0.05,,0.38,1.63,0.0,0.0,0.0,0.0,,,,,,,5.11,,36.8,0.27,,,0.87,0.98,0.87,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,1.25,0.71,0.98,0.22,0.05,0.54,0.92,58.8,0.38,,,,,,,1.25,0.49,,0.76,2.01,3.26,3.64,0.0,59.2,5.98,25.5,26.7,7.66,0.54,59.2,,,,,,38.8,236.3,119.7,0.98,0.87,0.0,0.98,0.54,,34.0,,1.58,0.16,0.0,0.0,0.87,0.54,0.0,1.63,0.71,0.0,0.0,0.0,5.49,1.09,0.82,57.1,2022-11-02,4000000.0,1.3,0.49,37.5,0.65,50.0
348,James Bree,ENG,DF,Southampton,Premier League,25.0,1997,2,2,169,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,48.4,71.7,480.5,168.9,22.6,28.4,79.6,8.42,12.1,69.6,2.11,3.68,57.1,0.0,2.11,1.05,2.11,1.58,0.53,48.4,38.4,10.0,1.05,0.0,,0.0,4.21,0.0,0.0,0.0,0.0,,,,,,,8.95,,34.7,0.0,,,1.58,2.63,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.53,0.53,0.0,0.53,0.53,100.0,0.0,,,,,,,1.05,0.53,,0.53,2.11,3.16,1.05,0.0,56.3,3.16,10.5,18.4,27.4,0.53,56.3,,,,,,25.3,92.1,31.1,0.53,1.05,0.0,0.53,0.53,,27.4,,3.68,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,2.63,3.68,2.11,63.6,2022-10-27,3000000.0,1.05,0.53,50.0,0.53,50.0
353,Dylan Bronn,TUN,DF,Salernitana,Serie A,27.0,1995,18,14,1248,13.9,0.0,0.5,0.07,14.3,0.0,0.0,16.7,0.0,0.0,0.0,45.9,54.2,84.6,838.8,330.7,18.8,20.6,91.6,21.9,24.0,91.3,4.39,7.48,58.7,0.0,0.36,3.31,0.29,0.07,4.1,54.2,50.9,3.02,1.8,0.07,,0.86,0.36,0.0,0.0,0.0,0.0,,,,,,,1.22,,45.9,0.29,,,0.36,0.86,0.72,0.0,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.8,0.86,0.94,0.86,0.0,1.01,1.65,60.9,0.65,,,,,,,1.8,1.15,,0.65,1.29,3.09,3.02,0.0,64.7,5.68,29.2,32.8,2.88,0.58,64.7,,,,,,35.5,148.3,84.5,0.65,0.43,0.07,0.36,0.07,,40.9,,0.22,0.07,0.0,0.0,1.37,0.43,0.0,0.36,0.86,0.0,0.0,0.0,5.76,1.8,1.29,58.1,2022-11-11,3000000.0,0.5,0.22,42.9,0.22,42.9
354,John Brooks,USA,DF,Hoffenheim,Bundesliga,30.0,1993,3,3,270,3.0,0.0,0.33,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,54.0,66.3,81.4,1048.3,419.7,18.7,20.0,93.3,30.3,35.0,86.7,4.67,9.0,51.9,0.0,0.0,1.0,0.0,0.0,4.67,66.3,62.7,3.33,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,54.0,0.33,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.33,0.67,1.0,0.0,1.33,1.67,80.0,0.33,,,,,,,1.33,0.33,,1.0,2.0,3.67,5.33,0.0,77.7,10.3,38.0,39.7,0.67,0.33,77.7,,,,,,44.7,191.0,81.7,0.33,0.33,0.0,0.0,0.0,,45.7,,0.0,0.67,0.0,0.0,2.0,1.33,0.0,0.0,1.33,0.0,0.0,0.0,5.33,4.0,1.33,75.0,2023-03-29,3000000.0,0.67,0.33,50.0,0.0,0.0
358,Lewis Brunt,ENG,DF,Leicester City,Premier League,22.0,2000,1,0,23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,70.0,81.0,943.3,190.0,23.3,26.7,87.5,33.3,36.7,90.9,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,53.3,16.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,16.7,,56.7,0.0,,,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,6.67,0.0,76.7,3.33,26.7,40.0,10.0,0.0,76.7,,,,,,30.0,100.0,13.3,0.0,0.0,0.0,0.0,0.0,,43.3,,6.67,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,2022-11-03,100000.0,0.0,0.0,0.0,0.0,0.0
367,Hugo Bueno,ESP,DF,Wolves,Premier League,20.0,2002,12,10,866,9.6,0.0,0.42,0.1,25.0,0.0,0.0,18.5,0.0,0.0,0.0,36.4,45.1,80.6,484.9,144.7,23.5,25.5,92.2,10.4,13.3,78.1,1.04,3.02,34.5,0.1,1.04,1.46,0.83,0.52,2.71,45.1,35.3,9.48,0.42,0.0,,0.0,3.85,0.83,0.21,0.63,0.0,,,,,,,8.23,,36.4,0.31,,,1.25,2.08,1.67,0.31,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.71,1.46,2.29,0.21,0.21,1.46,2.4,60.9,0.94,,,,,,,1.15,0.1,,1.04,0.83,3.54,2.81,0.0,57.1,3.96,24.4,15.9,17.2,1.15,57.1,,,,,,27.2,201.8,111.7,3.85,2.5,0.42,1.15,0.73,,30.1,,4.69,0.1,0.0,0.0,0.1,0.63,0.0,3.85,1.46,0.0,0.0,0.0,5.73,0.42,1.04,28.6,2022-11-03,200000.0,2.19,0.73,33.3,1.15,52.4
368,Santiago Bueno,URU,DF,Girona,La Liga,24.0,1998,20,20,1787,19.9,0.0,0.55,0.1,18.2,0.0,0.0,12.4,0.0,0.0,0.0,50.6,58.3,86.8,1004.4,346.0,16.6,18.1,91.4,27.3,29.6,92.2,6.08,9.15,66.5,0.05,0.25,4.57,0.15,0.05,4.82,58.3,55.8,2.41,2.01,0.05,,0.75,0.15,0.0,0.0,0.0,0.0,,,,,,,0.4,,50.6,0.05,,,0.35,0.75,0.55,0.0,0.05,0.1,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.91,1.06,1.11,0.8,0.0,0.75,0.85,88.2,0.1,,,,,,,0.9,0.7,,0.2,1.06,2.96,2.51,0.0,66.0,5.43,31.2,33.4,1.76,0.6,66.0,,,,,,41.7,218.4,139.6,0.6,0.25,0.0,0.15,0.0,,47.0,,0.1,0.2,0.05,0.05,1.16,1.01,0.1,0.15,1.06,0.05,0.0,0.0,4.52,2.31,1.36,63.0,2023-03-23,8000000.0,0.2,0.1,50.0,0.0,0.0
373,Alessandro Buongiorno,ITA,DF,Torino,Serie A,23.0,1999,18,16,1412,15.7,0.0,0.83,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,37.6,45.7,82.3,628.9,209.0,15.9,18.2,87.4,19.4,22.2,87.4,1.53,3.18,48.0,0.0,0.19,2.29,0.19,0.13,2.87,45.7,44.3,1.15,0.83,0.0,,0.0,0.38,0.0,0.0,0.0,0.0,,,,,,,0.19,,37.6,0.19,,,0.76,0.76,0.51,0.0,0.0,0.06,0.06,0.13,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.34,0.76,0.7,0.64,0.0,0.57,0.83,69.2,0.25,,,,,,,1.21,0.64,,0.57,2.36,3.69,3.12,0.13,58.5,4.97,24.3,30.9,3.69,1.15,58.5,,,,,,28.5,133.4,63.7,0.45,0.64,0.06,1.53,0.38,,33.0,,0.89,0.38,0.0,0.0,2.42,1.21,0.0,0.38,0.76,0.0,0.0,0.0,5.73,3.38,1.27,72.6,2023-03-21,8000000.0,0.57,0.19,33.3,0.32,55.6
377,Dan Burn,ENG,DF,Newcastle Utd,Premier League,30.0,1992,22,21,1854,20.6,0.0,0.53,0.15,27.3,0.0,0.0,12.0,0.0,0.0,0.0,39.9,50.3,79.3,668.3,255.5,19.2,21.8,88.0,17.0,20.7,82.2,2.91,5.53,52.6,0.0,0.39,2.72,0.34,0.05,3.25,50.3,42.9,7.28,0.58,0.0,,0.24,0.53,0.0,0.0,0.0,0.0,,,,,,,6.65,,39.9,0.1,,,0.78,0.97,0.87,0.0,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.21,0.83,0.68,0.34,0.19,0.63,1.41,44.8,0.78,,,,,,,1.17,0.49,,0.68,0.92,2.14,4.03,0.05,60.5,5.29,24.7,26.1,10.0,1.75,60.5,,,,,,27.2,126.2,67.0,0.73,0.68,0.05,0.53,0.19,,33.3,,1.17,0.1,0.0,0.0,0.92,0.05,0.19,0.53,0.83,0.0,0.05,0.0,4.47,2.57,1.21,67.9,2022-11-03,12000000.0,0.53,0.19,36.4,0.34,63.6
378,Maxime Busi,BEL,DF,Reims,Ligue 1,23.0,1999,9,7,614,6.8,0.0,0.44,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,32.8,46.2,71.0,565.1,228.7,17.2,21.5,80.1,10.9,15.0,72.5,4.12,7.35,56.0,0.15,0.44,3.09,1.18,0.59,3.24,46.2,35.9,10.1,0.59,0.15,,0.15,2.06,0.0,0.0,0.0,0.0,,,,,,,9.56,,32.8,0.15,,,1.47,1.62,1.47,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,2.35,1.76,1.18,1.03,0.15,1.47,2.35,62.5,0.88,,,,,,,1.03,0.29,,0.74,0.88,3.24,2.06,0.0,56.5,3.53,15.3,27.1,14.9,1.18,56.5,,,,,,33.8,217.9,111.5,2.21,2.21,0.44,1.76,0.59,,29.1,,3.68,0.44,0.0,0.0,1.32,0.44,0.0,2.06,1.76,0.0,0.15,0.0,6.91,1.03,1.32,43.8,2022-11-02,3000000.0,2.79,0.59,21.1,1.62,57.9
383,Juan Cabal,COL,DF,Hellas Verona,Serie A,22.0,2001,3,0,57,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,45.0,66.7,476.7,191.7,16.7,20.0,83.3,11.7,15.0,77.8,1.67,8.33,20.0,0.0,1.67,5.0,1.67,1.67,5.0,45.0,40.0,5.0,1.67,0.0,,1.67,3.33,0.0,0.0,0.0,0.0,,,,,,,3.33,,30.0,0.0,,,1.67,5.0,3.33,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.67,0.0,0.0,1.67,1.67,100.0,0.0,,,,,,,0.0,0.0,,0.0,1.67,3.33,1.67,0.0,58.3,11.7,25.0,30.0,6.67,0.0,58.3,,,,,,28.3,121.7,86.7,0.0,1.67,0.0,3.33,0.0,,26.7,,5.0,1.67,0.0,0.0,1.67,3.33,0.0,3.33,1.67,0.0,0.0,0.0,15.0,0.0,6.67,0.0,2022-11-11,2500000.0,1.67,0.0,0.0,0.0,0.0
386,Leandro Cabrera,URU,DF,Espanyol,La Liga,31.0,1991,19,19,1647,18.3,0.0,0.77,0.16,21.4,0.0,0.0,9.6,0.0,0.0,0.0,32.0,44.6,71.6,691.1,310.1,9.23,11.2,82.4,16.9,20.4,83.1,5.46,11.6,47.2,0.0,0.44,2.79,0.49,0.11,2.95,44.6,40.5,3.72,2.46,0.0,,0.44,0.33,0.0,0.0,0.0,0.0,,,,,,,1.26,,32.0,0.38,,,0.38,1.04,0.82,0.05,0.0,0.16,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.09,0.55,0.71,0.38,0.0,0.6,0.82,73.3,0.22,,,,,,,1.26,0.98,,0.27,1.48,2.57,4.15,0.11,54.6,7.21,25.4,26.6,2.9,1.37,54.6,,,,,,25.7,111.1,50.8,0.49,0.22,0.05,0.22,0.11,,29.6,,0.16,0.16,0.05,0.0,0.98,0.49,0.05,0.33,0.55,0.0,0.0,0.0,4.86,2.51,1.53,62.2,2022-11-07,3500000.0,0.0,0.0,0.0,0.0,0.0
387,Liberato Cacace,NZL,DF,Empoli,Serie A,22.0,2000,5,2,274,3.0,0.0,1.33,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,53.3,68.0,78.4,829.3,266.7,27.0,29.7,91.0,23.0,29.3,78.4,2.0,5.33,37.5,0.0,1.33,4.67,0.0,0.0,7.0,68.0,54.7,13.3,1.0,0.0,,0.33,4.33,0.0,0.0,0.0,0.0,,,,,,,12.3,,53.3,0.0,,,1.33,4.33,3.33,0.0,0.33,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,5.67,2.33,2.33,2.33,1.0,2.0,3.0,66.7,1.0,,,,,,,2.33,1.0,,1.33,1.0,6.67,1.67,0.0,87.0,4.0,23.3,40.3,24.3,2.33,87.0,,,,,,39.7,303.0,195.7,5.67,4.33,1.33,0.67,1.0,,46.7,,6.33,0.0,0.0,0.0,1.33,0.67,0.0,4.33,2.33,0.0,0.33,0.0,5.0,0.67,4.33,13.3,2022-11-11,2500000.0,2.67,1.33,50.0,1.33,50.0
388,Anthony Caci,FRA,DF,Mainz 05,Bundesliga,25.0,1997,17,11,1059,11.8,1.0,0.51,0.17,33.3,0.17,0.5,16.5,0.0,0.0,0.0,38.9,52.8,73.7,843.0,360.2,12.0,14.7,81.6,18.1,22.6,80.1,7.97,13.3,59.9,0.08,1.1,4.92,0.93,0.51,3.98,52.8,46.9,5.76,1.1,0.0,,1.27,2.37,0.85,0.51,0.34,0.0,,,,,,,3.81,,38.9,0.08,,,1.19,2.46,1.44,0.68,0.08,0.17,0.08,0.0,0.25,0.17,0.0,0.0,0.08,0.0,0.0,2.71,1.44,1.69,0.85,0.17,1.19,1.44,82.4,0.25,,,,,,,0.76,0.34,,0.42,2.8,5.51,2.29,0.0,63.6,4.24,23.0,33.1,8.31,0.68,63.6,,,,,,33.2,152.7,73.0,0.68,0.25,0.08,0.42,0.25,,33.5,,1.61,0.0,0.0,0.0,0.59,0.34,0.0,2.37,1.44,0.0,0.0,0.0,7.29,0.93,1.95,32.4,2023-03-29,8500000.0,0.68,0.25,37.5,0.34,50.0
394,Davide Calabria,ITA,DF,Milan,Serie A,26.0,1996,14,13,1000,11.1,1.0,0.63,0.09,14.3,0.14,1.0,21.1,0.0,0.0,0.0,52.8,66.0,79.9,933.1,341.4,22.4,24.1,93.3,23.9,27.4,87.2,5.32,11.7,45.4,0.18,0.81,3.24,0.99,0.72,4.86,66.0,54.8,10.9,0.9,0.0,,0.18,2.61,0.45,0.0,0.45,0.0,,,,,,,9.55,,52.8,0.36,,,1.17,1.62,1.44,0.09,0.0,0.0,0.09,0.0,0.27,0.18,0.0,0.0,0.0,0.09,0.0,4.5,2.34,2.07,1.89,0.54,2.52,3.87,65.1,1.35,,,,,,,1.26,0.36,,0.9,1.53,6.04,1.8,0.0,77.1,3.78,24.4,38.4,15.3,0.81,77.1,,,,,,38.5,172.4,103.1,1.35,1.35,0.09,0.54,0.27,,46.0,,3.87,0.36,0.0,0.0,0.9,0.81,0.09,2.61,2.34,0.09,0.09,0.0,6.13,0.45,0.63,41.7,2023-03-21,20000000.0,0.72,0.09,12.5,0.45,62.5
395,Mattia Caldara,ITA,DF,Spezia,Serie A,28.0,1994,14,10,969,10.8,0.0,0.74,0.19,25.0,0.0,0.0,11.4,0.0,0.0,0.0,32.7,42.4,77.1,581.5,220.8,13.2,15.7,84.1,15.7,19.4,81.3,3.06,6.02,50.8,0.0,0.09,1.39,0.09,0.0,2.31,42.4,38.1,4.07,2.04,0.0,,0.19,0.09,0.0,0.0,0.0,0.0,,,,,,,0.74,,32.7,0.19,,,0.37,0.46,0.46,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.76,1.02,0.83,0.74,0.19,0.74,1.67,44.4,0.93,,,,,,,1.39,0.83,,0.56,1.3,3.06,5.93,0.19,55.6,9.26,31.0,21.9,3.43,1.2,55.6,,,,,,26.8,134.7,61.0,0.46,0.19,0.0,0.46,0.37,,25.4,,0.37,0.46,0.0,0.0,1.3,0.83,0.0,0.09,1.02,0.0,0.0,0.0,6.57,2.31,1.76,56.8,2022-11-11,2500000.0,0.46,0.19,40.0,0.19,40.0
