Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation
1856,Riccardo Orsolini,ITA,FW,Bologna,Serie A,26.0,1997,18,12,1151,12.8,5.0,3.59,1.09,30.4,0.09,0.29,19.8,0.16,0.08,0.08,22.4,36.3,61.7,426.8,119.1,10.8,14.8,72.6,6.25,10.2,61.5,3.98,7.27,54.8,0.23,1.56,2.27,0.39,0.23,2.97,36.3,31.8,4.45,1.25,0.0,1.72,4.45,2.81,1.48,0.86,0.0,0.23,22.4,0.08,2.03,3.75,1.95,1.09,0.08,0.47,0.16,0.0,0.23,0.0,0.16,0.0,0.08,0.0,0.0,1.33,0.86,0.7,0.47,0.16,0.7,1.8,39.1,1.09,1.48,0.16,1.33,0.47,1.8,0.94,0.0,51.2,1.25,8.52,19.9,23.0,4.3,51.1,29.5,178.2,75.9,2.03,1.72,1.33,2.66,1.8,36.3,8.36,0.23,0.08,0.0,1.64,2.11,0.63,4.45,0.86,0.0,0.0,0.0,5.0,0.55,1.25,30.4,2023-03-21,10000000.0
1859,Victor Osimhen,NGA,FW,Napoli,Serie A,24.0,1998,17,16,1401,15.6,16.0,4.42,1.79,40.6,0.23,0.57,11.7,0.0,0.0,0.0,9.17,12.9,71.1,123.4,18.5,5.45,6.6,82.5,2.44,3.46,70.4,0.38,0.58,66.7,0.19,1.15,0.71,0.32,0.0,0.83,12.9,12.4,0.51,0.0,0.06,0.13,0.32,0.0,0.0,0.0,0.0,0.13,9.17,0.0,0.83,2.37,1.73,0.0,0.13,0.26,0.26,0.0,0.38,0.26,0.0,0.0,0.06,0.06,0.0,0.19,0.06,0.0,0.06,0.13,0.0,0.26,0.0,0.26,0.26,0.06,0.19,0.13,0.32,0.96,0.0,26.2,1.03,1.47,8.27,17.0,7.76,26.2,15.6,92.0,30.2,1.47,0.64,0.96,3.33,1.73,19.9,6.28,0.13,0.0,0.0,1.67,1.41,1.03,0.32,0.06,0.06,0.06,0.0,1.54,2.12,2.18,49.3,2023-03-21,100000000.0
1868,Adam Ounas,ALG,FW,Napoli,Serie A,26.0,1996,2,0,15,0.2,0.0,5.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,65.0,85.0,76.5,1485.0,400.0,30.0,35.0,85.7,10.0,15.0,66.7,25.0,25.0,100.0,0.0,0.0,10.0,5.0,0.0,20.0,85.0,80.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,5.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,95.0,0.0,20.0,60.0,25.0,5.0,95.0,70.0,605.0,540.0,15.0,10.0,0.0,0.0,0.0,85.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,2022-11-02,8000000.0
1869,Adam Ounas,ALG,FW,Lille,Ligue 1,26.0,1996,13,9,784,8.7,1.0,2.41,0.92,38.1,0.05,0.13,19.2,0.34,0.0,0.0,33.2,47.5,70.0,599.9,196.4,15.5,18.5,83.9,12.8,19.2,66.5,4.14,6.9,60.0,0.11,2.53,3.1,2.99,0.34,5.86,47.5,42.0,4.94,1.15,0.46,0.34,6.9,3.45,1.49,0.69,0.0,0.34,33.2,0.57,1.26,5.29,3.22,1.26,0.34,0.34,0.11,0.0,0.57,0.34,0.11,0.0,0.11,0.0,0.0,1.72,0.92,0.34,0.92,0.46,0.46,1.03,44.4,0.57,1.49,0.0,1.49,0.57,2.3,0.46,0.0,62.1,0.69,4.48,24.1,35.1,2.87,62.1,47.6,371.5,182.4,5.17,4.02,0.8,2.41,2.53,45.1,10.7,0.11,0.0,0.0,1.49,2.99,0.23,6.9,0.92,0.0,0.0,0.0,5.4,0.57,0.69,45.5,2022-11-02,8000000.0
1912,Paulinho,BRA,FW,Leverkusen,Bundesliga,22.0,2000,4,1,82,0.9,1.0,2.22,1.11,50.0,0.5,1.0,16.1,0.0,0.0,0.0,25.6,31.1,82.1,310.0,95.6,17.8,21.1,84.2,5.56,6.67,83.3,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,4.44,31.1,30.0,1.11,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,25.6,0.0,1.11,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,1.11,0.0,0.0,2.22,0.0,42.2,2.22,4.44,20.0,18.9,3.33,42.2,24.4,194.4,64.4,3.33,2.22,3.33,2.22,1.11,28.9,8.89,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,5.56,1.11,4.44,20.0,2023-04-07,1200000.0
1922,Pedro,ESP,FW,Lazio,Serie A,35.0,1987,20,9,1119,12.4,3.0,1.85,0.56,30.4,0.13,0.43,19.4,0.0,0.0,0.0,36.1,45.5,79.4,501.0,104.0,22.8,25.1,91.0,9.11,12.7,72.0,1.94,4.19,46.2,0.16,0.81,1.85,1.29,0.08,2.58,45.5,43.8,1.45,0.65,0.16,0.65,1.85,0.16,0.16,0.0,0.0,0.65,36.1,0.24,0.56,2.5,1.69,0.08,0.24,0.32,0.16,0.0,0.48,0.32,0.0,0.0,0.08,0.08,0.0,1.13,0.73,0.73,0.24,0.16,0.56,1.45,38.9,0.89,0.81,0.08,0.73,0.32,1.45,0.24,0.08,55.5,0.4,7.34,28.2,20.3,3.87,55.5,36.1,210.2,100.3,3.31,2.34,1.05,2.26,1.69,44.6,6.77,0.08,0.0,0.0,0.81,1.61,0.16,1.85,0.73,0.08,0.0,0.0,4.19,0.0,0.08,0.0,2023-04-07,2000000.0
1926,Pietro Pellegri,ITA,FW,Torino,Serie A,21.0,2001,11,4,369,4.1,1.0,1.46,0.73,50.0,0.17,0.33,11.7,0.0,0.0,0.0,10.2,14.1,72.4,128.3,7.32,6.83,9.02,75.7,2.68,2.93,91.7,0.24,0.73,33.3,0.0,0.98,0.49,0.49,0.0,1.22,14.1,12.2,1.95,0.24,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.98,1.22,1.22,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.98,0.24,0.24,0.24,0.49,0.0,0.24,0.0,0.24,0.98,0.24,0.73,0.0,0.98,0.49,0.0,27.1,0.24,1.46,10.5,15.1,2.93,27.1,16.6,80.5,14.9,0.49,0.24,0.24,4.15,3.66,21.0,6.1,0.49,0.0,0.0,2.2,3.17,0.73,0.73,0.24,0.0,0.0,0.0,2.2,1.95,6.34,23.5,2023-03-21,4000000.0
1929,Facundo Pellistri,URU,FW,Manchester Utd,Premier League,21.0,2001,1,0,32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,260.0,0.0,12.5,12.5,100.0,7.5,7.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,2.5,7.5,12.5,0.0,22.5,22.5,207.5,27.5,0.0,0.0,0.0,2.5,0.0,25.0,5.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-03,3000000.0
1934,Ricardo Pepi,USA,FW,Augsburg,Bundesliga,20.0,2003,4,1,95,1.1,0.0,0.91,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,16.4,24.5,66.7,202.7,6.36,9.09,13.6,66.7,5.45,6.36,85.7,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.91,24.5,22.7,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.91,1.82,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.91,0.0,0.0,0.91,0.91,100.0,0.0,0.91,0.0,0.91,0.0,0.91,0.91,0.0,36.4,0.91,5.45,19.1,12.7,1.82,36.4,17.3,130.9,51.8,1.82,1.82,0.91,3.64,0.0,20.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,4.55,2.73,7.27,27.3,2022-11-11,9000000.0
1958,Andrea Petagna,ITA,FW,Monza,Serie A,27.0,1995,16,10,860,9.6,2.0,1.77,0.63,35.3,0.06,0.17,13.3,0.0,0.1,0.1,17.9,25.1,71.4,270.1,41.8,11.4,14.1,80.7,4.48,7.29,61.4,1.15,1.56,73.3,0.31,1.67,1.46,0.42,0.0,1.88,25.1,22.3,2.6,0.0,0.1,0.63,0.31,0.0,0.0,0.0,0.0,0.0,17.9,0.21,0.63,2.29,1.88,0.0,0.0,0.31,0.1,0.0,0.42,0.21,0.0,0.0,0.1,0.1,0.0,0.52,0.42,0.21,0.21,0.1,0.21,0.21,100.0,0.0,0.83,0.31,0.52,0.21,0.73,1.04,0.0,37.0,1.25,3.02,18.1,16.0,5.73,36.9,21.3,126.0,34.6,1.15,0.63,0.63,3.96,2.08,28.1,6.88,0.1,0.0,0.0,1.25,1.56,0.42,0.31,0.42,0.1,0.0,0.0,2.71,1.67,1.46,53.3,2022-11-11,10000000.0
1959,Nils Petersen,GER,FW,Freiburg,Bundesliga,34.0,1988,16,0,193,2.1,0.0,1.9,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,10.0,21.0,47.7,117.6,11.9,6.19,10.0,61.9,1.9,6.19,30.8,0.95,1.9,50.0,0.0,0.48,0.0,0.48,0.0,0.95,21.0,20.5,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.48,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,1.9,0.0,1.43,1.43,0.95,1.9,50.0,0.95,3.81,0.95,2.86,0.48,3.33,2.86,0.0,40.5,3.81,5.71,13.8,21.0,4.76,40.5,16.2,48.1,12.9,0.48,0.48,0.48,4.29,0.95,25.2,4.76,0.0,0.0,0.0,0.95,0.48,0.48,0.0,1.9,0.0,0.0,0.0,1.43,3.81,8.1,32.0,2022-11-09,1500000.0
1963,Luca Pfeiffer,GER,FW,Stuttgart,Bundesliga,26.0,1996,14,6,647,7.2,0.0,1.67,0.14,8.3,0.0,0.0,13.8,0.0,0.0,0.0,16.3,25.7,63.2,249.6,64.0,8.89,12.5,71.1,5.14,8.33,61.7,1.39,2.08,66.7,0.0,1.67,0.83,0.69,0.14,2.5,25.7,23.8,1.81,0.0,0.14,0.56,0.14,0.0,0.0,0.0,0.0,0.0,16.3,0.14,0.42,2.78,2.36,0.0,0.0,0.28,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.42,0.0,0.42,0.14,0.28,0.56,0.0,32.8,0.56,1.94,20.1,11.0,3.75,32.8,17.4,70.4,31.3,1.11,0.97,0.14,1.81,0.69,25.0,5.0,0.14,0.14,0.0,1.81,0.97,0.14,0.14,0.14,0.0,0.0,0.0,1.81,3.89,3.75,50.9,2023-03-29,2000000.0
1964,Maximilian Philipp,GER,FW,Wolfsburg,Bundesliga,28.0,1994,3,1,116,1.3,0.0,0.77,0.77,100.0,0.0,0.0,18.2,0.0,0.0,0.0,20.8,32.3,64.3,328.5,49.2,13.1,14.6,89.5,5.38,6.92,77.8,1.54,6.92,22.2,0.0,0.77,0.77,0.77,0.0,0.77,32.3,26.2,6.15,1.54,0.0,0.0,5.38,3.85,3.85,0.0,0.0,0.77,20.8,0.0,1.54,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.77,0.77,0.77,0.0,0.77,0.77,100.0,0.0,0.77,0.0,0.77,0.0,1.54,0.0,0.0,39.2,0.0,2.31,14.6,22.3,3.08,39.2,23.8,86.9,23.8,2.31,0.0,1.54,0.77,0.77,26.2,4.62,0.0,0.0,0.0,0.0,5.38,0.77,5.38,0.77,0.0,0.0,0.0,2.31,0.77,1.54,33.3,2023-03-29,2000000.0
1969,Roberto Piccoli,ITA,FW,Hellas Verona,Serie A,22.0,2001,7,2,192,2.1,0.0,1.9,0.95,50.0,0.0,0.0,12.7,0.0,0.0,0.0,6.19,11.9,52.0,84.8,26.2,3.81,5.71,66.7,1.43,2.86,50.0,0.48,1.9,25.0,0.0,0.48,0.48,0.0,0.0,0.0,11.9,11.0,0.48,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,6.19,0.48,0.0,0.48,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.0,0.0,0.0,0.48,0.0,0.48,0.95,0.0,0.95,0.0,0.48,0.95,0.0,26.2,1.43,3.81,7.62,14.8,5.24,26.2,17.1,93.8,33.3,0.95,1.43,0.48,3.33,1.9,19.5,3.81,0.0,0.0,0.0,0.95,1.43,1.9,1.43,0.0,0.0,0.0,0.0,1.9,1.43,6.19,18.8,2022-11-11,3500000.0
1976,Andrea Pinamonti,ITA,FW,Sassuolo,Serie A,23.0,1999,17,16,1305,14.5,3.0,2.69,0.76,28.2,0.05,0.18,16.0,0.0,0.07,0.07,12.9,20.3,63.4,155.4,23.9,9.03,12.0,75.3,2.55,4.9,52.1,0.34,0.9,38.5,0.0,0.76,0.62,0.76,0.14,1.31,20.3,18.0,2.34,0.0,0.07,0.07,0.48,0.0,0.0,0.0,0.0,0.0,12.9,0.0,1.03,2.48,1.66,0.0,0.07,0.41,0.34,0.0,0.14,0.0,0.0,0.0,0.07,0.07,0.0,0.41,0.28,0.0,0.21,0.21,0.14,0.28,50.0,0.14,0.9,0.07,0.83,0.14,0.55,0.34,0.0,30.4,0.34,0.83,14.5,15.4,5.03,30.3,14.7,57.8,17.9,0.69,0.34,0.41,2.28,2.34,22.8,7.03,0.14,0.0,0.0,0.76,1.17,0.28,0.48,0.28,0.07,0.0,0.0,1.38,1.45,3.66,28.4,2023-03-21,17000000.0
1989,Matteo Politano,ITA,FW,Napoli,Serie A,29.0,1993,19,10,827,9.2,3.0,2.17,0.33,15.0,0.05,0.33,20.3,0.11,0.22,0.33,35.3,48.8,72.4,546.2,182.1,20.5,23.0,89.2,10.4,14.3,72.7,2.83,6.2,45.6,0.33,2.93,1.85,2.07,0.33,5.22,48.8,43.8,4.57,1.09,0.22,0.65,5.43,2.07,1.41,0.22,0.0,1.41,35.3,0.43,2.17,5.98,3.8,0.76,0.76,0.54,0.11,0.0,0.43,0.33,0.0,0.0,0.11,0.0,0.0,1.63,0.76,0.87,0.33,0.43,0.87,1.85,47.1,0.98,0.33,0.0,0.33,0.65,2.28,0.54,0.0,61.0,0.76,8.59,19.9,33.2,5.0,60.7,40.0,297.0,162.8,6.52,3.04,2.39,2.39,1.2,45.5,11.0,0.11,0.0,0.0,1.09,1.85,0.11,5.43,0.76,0.0,0.0,0.0,5.22,0.33,0.43,42.9,2022-11-11,20000000.0
1991,Ezequiel Ponce,ARG,FW,Elche,La Liga,25.0,1997,19,5,680,7.6,3.0,2.11,0.92,43.8,0.19,0.43,12.8,0.0,0.0,0.0,17.1,22.8,75.1,211.8,31.6,11.6,13.7,84.6,2.89,3.82,75.9,0.92,1.58,58.3,0.0,0.66,1.71,0.39,0.0,1.45,22.8,22.0,0.53,0.0,0.13,0.26,0.13,0.0,0.0,0.0,0.0,0.0,17.1,0.26,0.66,1.71,1.32,0.0,0.0,0.26,0.13,0.0,0.39,0.13,0.0,0.0,0.13,0.13,0.0,0.79,0.53,0.0,0.53,0.26,0.0,0.39,0.0,0.39,0.53,0.13,0.39,0.13,0.92,1.45,0.0,34.1,1.97,4.08,18.2,12.4,3.68,34.1,20.8,77.4,21.4,0.79,0.26,0.39,2.63,2.63,25.4,4.61,0.26,0.0,0.0,3.03,0.79,0.53,0.13,0.53,0.13,0.0,0.0,3.42,3.03,3.29,47.9,2023-03-23,3000000.0
2018,Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,40.0,1983,15,2,360,4.0,0.0,4.5,1.25,27.8,0.0,0.0,17.5,0.0,0.0,0.0,18.0,26.8,67.3,275.3,70.3,8.5,9.75,87.2,5.75,8.25,69.7,1.5,3.75,40.0,0.0,0.5,2.0,1.0,0.0,3.0,26.8,25.0,1.75,0.25,0.25,0.75,1.75,0.0,0.0,0.0,0.0,0.5,18.0,0.0,1.75,2.5,2.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.75,0.0,0.75,1.0,0.0,1.0,0.0,0.25,0.75,0.0,40.0,0.75,2.25,14.3,23.8,7.0,40.0,26.0,92.8,22.3,0.75,0.5,0.25,3.75,0.5,30.0,9.25,0.5,0.0,0.0,0.75,2.0,1.25,1.75,0.25,0.0,0.0,0.0,2.5,1.25,4.0,23.8,2022-11-11,1000000.0
2043,Raphinha,BRA,FW,Barcelona,La Liga,26.0,1996,19,11,959,10.7,4.0,3.64,1.03,28.2,0.1,0.36,17.7,0.47,0.0,0.0,43.8,59.0,74.3,758.1,182.5,22.5,26.1,86.4,13.8,17.1,80.9,5.7,10.7,53.0,0.37,2.62,1.78,3.93,0.93,5.61,59.0,50.6,7.94,1.5,0.37,1.68,7.76,5.14,1.78,1.68,0.09,1.31,43.8,0.47,1.68,5.33,3.64,1.03,0.09,0.37,0.09,0.09,0.84,0.84,0.0,0.0,0.0,0.0,0.0,1.21,1.03,0.19,0.28,0.75,0.56,1.31,42.9,0.75,1.68,0.09,1.59,0.75,1.96,0.75,0.0,74.2,0.84,3.64,23.5,47.7,7.48,74.2,48.9,264.2,132.8,5.33,2.9,3.74,3.36,0.93,54.3,15.9,0.28,0.0,0.0,0.75,1.59,0.84,7.76,1.03,0.0,0.0,0.0,4.49,0.37,0.47,44.4,2022-11-07,50000000.0
2046,Marcus Rashford,ENG,FW,Manchester Utd,Premier League,25.0,1997,22,20,1795,19.9,11.0,3.02,1.31,43.3,0.18,0.42,15.9,0.2,0.0,0.0,19.4,25.8,75.3,280.3,66.2,12.6,15.0,84.2,4.62,5.73,80.7,1.31,2.21,59.1,0.15,0.85,1.06,1.61,0.1,2.61,25.8,25.3,0.35,0.0,0.1,0.15,0.8,0.0,0.0,0.0,0.0,0.25,19.4,0.2,1.11,2.66,1.76,0.0,0.4,0.35,0.1,0.05,0.4,0.25,0.0,0.1,0.0,0.05,0.0,0.8,0.3,0.25,0.35,0.2,0.3,0.7,42.9,0.4,1.21,0.15,1.06,0.25,1.06,0.3,0.0,38.2,0.5,3.32,14.7,21.0,5.48,38.2,23.1,148.4,69.2,2.51,1.61,1.51,2.61,1.36,29.5,7.44,0.1,0.0,0.0,0.4,0.75,0.45,0.8,0.3,0.0,0.0,0.0,2.96,0.85,1.51,36.2,2023-03-16,80000000.0
2048,Giacomo Raspadori,ITA,FW,Sassuolo,Serie A,22.0,2000,1,0,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,83.3,414.0,66.0,4.0,4.0,100.0,12.0,14.0,85.7,2.0,4.0,50.0,0.0,0.0,2.0,0.0,0.0,4.0,24.0,18.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,16.0,4.0,30.0,20.0,66.0,12.0,0.0,2.0,0.0,4.0,2.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-11,35000000.0
2088,Matt Ritchie,SCO,FW,Newcastle Utd,Premier League,33.0,1989,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,19.0,4.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022-11-03,1800000.0
2108,Rodrygo,BRA,FW,Real Madrid,La Liga,22.0,2001,18,12,1189,13.2,4.0,3.79,0.98,26.0,0.06,0.23,17.1,0.3,0.08,0.08,31.7,36.6,86.5,379.7,73.0,22.0,24.2,90.6,6.06,6.74,89.9,1.21,1.52,80.0,0.38,1.82,1.97,0.61,0.15,2.5,36.6,34.3,1.89,0.15,0.08,0.23,0.91,0.68,0.08,0.08,0.0,0.3,31.7,0.38,0.68,5.15,3.11,0.15,0.76,0.53,0.53,0.08,0.83,0.53,0.0,0.23,0.0,0.08,0.0,0.91,0.45,0.08,0.45,0.38,0.15,0.53,28.6,0.38,0.91,0.0,0.91,0.3,1.21,0.23,0.0,49.5,0.15,1.82,19.2,28.9,7.42,49.5,35.3,200.5,106.1,4.39,2.65,2.5,2.42,0.98,41.6,9.47,0.08,0.0,0.0,0.98,1.89,0.38,0.91,0.45,0.08,0.0,0.0,2.2,0.76,0.83,47.6,2022-11-07,80000000.0
2115,Luka Romero,ARG,FW,Lazio,Serie A,18.0,2004,5,1,138,1.5,1.0,2.67,0.67,25.0,0.25,1.0,15.7,0.0,0.0,0.0,42.0,48.0,87.5,490.7,98.0,33.3,35.3,94.3,6.0,7.33,81.8,0.67,1.33,50.0,0.0,1.33,1.33,0.0,0.0,2.67,48.0,46.7,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,42.0,0.0,0.67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.67,0.0,2.67,2.0,2.0,0.67,0.0,68.0,0.67,8.67,30.7,28.7,3.33,68.0,52.7,312.7,102.7,2.67,2.0,1.33,2.67,2.67,54.0,12.7,0.0,0.0,0.0,1.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.33,0.67,66.7,2022-11-11,1000000.0
2118,Cristiano Ronaldo,POR,FW,Manchester Utd,Premier League,38.0,1985,10,4,525,5.8,1.0,4.31,1.03,24.0,0.04,0.17,17.7,0.17,0.0,0.0,20.9,27.9,74.7,243.4,44.5,14.7,16.7,87.6,4.66,6.72,69.2,0.17,0.86,20.0,0.0,1.03,1.21,0.17,0.0,2.07,27.9,27.1,0.86,0.0,0.34,0.17,0.52,0.0,0.0,0.0,0.0,0.17,20.9,0.0,1.72,1.72,1.55,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.17,0.0,0.17,0.17,0.34,50.0,0.17,0.0,0.0,0.0,0.17,0.52,1.55,0.0,37.9,1.38,4.31,15.7,18.3,5.52,37.9,16.2,82.2,49.7,1.55,1.03,0.52,1.21,0.52,28.8,5.69,0.34,0.0,0.0,1.21,0.86,1.38,0.52,0.34,0.0,0.0,0.0,2.07,2.59,1.38,65.2,2022-11-03,20000000.0
2145,Georginio Rutter,FRA,FW,Leeds United,Premier League,20.0,2002,2,0,52,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.3,37.5,78.3,0.0,1.67,1.67,100.0,3.33,6.67,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,8.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.67,1.67,1.67,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.67,0.0,0.0,1.67,3.33,50.0,1.67,0.0,0.0,0.0,1.67,3.33,3.33,0.0,36.7,3.33,6.67,11.7,18.3,3.33,36.7,18.3,50.0,21.7,1.67,0.0,0.0,3.33,3.33,21.7,0.0,0.0,0.0,0.0,1.67,3.33,0.0,0.0,1.67,0.0,0.0,0.0,1.67,5.0,1.67,75.0,2023-03-16,22000000.0
2146,Georginio Rutter,FRA,FW,Hoffenheim,Bundesliga,20.0,2002,15,11,1009,11.2,2.0,2.41,1.25,51.9,0.07,0.14,15.7,0.0,0.0,0.0,8.48,14.1,60.1,135.5,40.6,4.46,6.61,67.6,2.68,4.55,58.8,0.89,1.07,83.3,0.18,0.89,0.98,0.8,0.0,2.23,14.1,14.0,0.09,0.0,0.09,0.18,0.98,0.0,0.0,0.0,0.0,0.0,8.48,0.0,1.07,3.21,1.96,0.0,0.71,0.18,0.36,0.0,0.36,0.18,0.0,0.18,0.0,0.0,0.0,0.63,0.36,0.09,0.36,0.18,0.09,0.27,33.3,0.18,0.89,0.18,0.71,0.45,1.07,0.54,0.0,30.3,0.8,2.41,8.75,19.6,5.98,30.3,20.9,137.2,64.4,2.86,0.98,2.14,4.11,2.23,23.2,6.7,0.18,0.0,0.0,1.52,1.7,1.52,0.98,0.36,0.09,0.0,0.0,2.23,0.8,1.96,29.0,2023-03-16,22000000.0
