Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%
896,Jeremie Frimpong,NED,DFMF,Leverkusen,Bundesliga,22.0,2000,20,19,1614,17.9,5.0,1.23,0.56,45.5,0.23,0.5,12.5,0.0,0.0,0.0,32.8,42.1,78.1,428.2,144.7,23.0,26.3,87.4,7.71,10.2,75.8,1.01,2.29,43.9,0.22,1.23,1.51,1.01,0.34,2.51,42.1,34.2,7.82,0.39,0.0,,0.17,2.01,0.0,0.0,0.0,0.0,,,,,,,7.43,,32.8,0.0,,,1.28,3.18,2.07,0.0,0.5,0.17,0.45,0.0,0.39,0.28,0.0,0.06,0.0,0.06,0.0,2.12,1.01,0.95,1.01,0.17,0.95,1.56,60.7,0.61,,,,,,,0.95,0.06,,0.89,0.56,2.68,1.73,0.0,54.9,1.68,12.4,22.3,21.3,3.63,54.9,,,,,,30.4,256.7,160.8,5.81,3.74,1.4,2.57,1.73,,34.9,,7.37,0.11,0.0,0.0,0.61,2.46,0.17,2.01,1.01,0.0,0.0,0.0,4.08,0.5,0.95,34.6,2023-03-29,35000000.0,5.36,2.46,45.8,1.56,29.2
961,Andrei Girotto,BRA,DFMF,Nantes,Ligue 1,30.0,1992,21,21,1872,20.8,1.0,0.77,0.1,12.5,0.06,0.5,18.4,0.05,0.0,0.0,40.8,48.7,83.8,841.6,283.4,13.2,14.8,89.3,20.0,22.5,89.1,6.73,9.66,69.7,0.05,0.43,3.89,0.19,0.05,4.04,48.7,47.2,1.35,1.3,0.05,,0.53,0.24,0.0,0.0,0.0,0.0,,,,,,,0.05,,40.8,0.14,,,0.48,0.96,0.82,0.05,0.0,0.1,0.0,0.0,0.24,0.14,0.05,0.0,0.05,0.0,0.0,3.32,1.92,1.97,1.15,0.19,1.88,3.46,54.2,1.59,,,,,,,1.59,0.63,,0.96,2.6,5.91,5.63,0.05,64.5,9.71,29.6,31.6,3.41,0.82,64.5,,,,,,40.5,189.1,84.9,0.1,0.29,0.0,0.38,0.05,,37.0,,0.24,0.14,0.0,0.0,1.54,1.01,0.0,0.24,1.92,0.0,0.05,0.0,4.28,2.55,1.3,66.3,2022-11-02,4000000.0,0.29,0.1,33.3,0.19,66.7
1024,Nemanja Gudelj,SRB,DFMF,Sevilla,La Liga,31.0,1991,19,18,1604,17.8,2.0,1.29,0.34,26.1,0.09,0.33,24.8,0.17,0.0,0.0,51.1,55.1,92.9,868.8,278.2,22.2,23.4,95.0,24.8,26.1,95.3,2.92,3.99,73.2,0.0,0.11,4.27,0.06,0.0,3.71,55.1,52.5,2.42,1.91,0.06,,0.22,0.0,0.0,0.0,0.0,0.0,,,,,,,0.11,,51.1,0.11,,,0.11,0.73,0.56,0.0,0.0,0.11,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.29,1.07,0.73,0.51,0.06,0.62,0.96,64.7,0.34,,,,,,,1.52,1.18,,0.34,0.73,2.02,3.88,0.06,65.4,7.47,28.7,31.0,5.9,0.62,65.4,,,,,,38.5,198.3,114.7,0.96,1.29,0.0,0.67,0.06,,45.9,,0.22,0.28,0.0,0.0,0.67,0.79,0.0,0.0,1.07,0.0,0.0,0.0,3.31,1.46,0.62,70.3,2022-11-07,4000000.0,0.06,0.06,100.0,0.0,0.0
1067,Achraf Hakimi,MAR,DFMF,Paris S-G,Ligue 1,24.0,1998,21,16,1508,16.8,4.0,0.83,0.42,50.0,0.29,0.57,15.5,0.0,0.0,0.0,56.1,63.4,88.5,712.6,197.6,35.9,39.0,91.9,15.4,17.0,90.6,0.95,1.67,57.1,0.18,1.73,2.08,2.08,0.6,4.4,63.4,58.2,5.24,0.71,0.06,,0.06,1.79,0.06,0.0,0.0,0.0,,,,,,,4.46,,56.1,0.0,,,1.49,3.45,3.04,0.06,0.12,0.12,0.0,0.12,0.48,0.3,0.0,0.06,0.06,0.0,0.06,2.38,1.43,0.83,0.95,0.6,1.37,2.26,60.5,0.89,,,,,,,1.49,0.06,,1.43,0.54,2.92,0.54,0.0,72.1,1.85,14.8,29.1,29.1,3.63,72.1,,,,,,57.0,323.9,180.3,3.99,3.1,1.07,0.95,1.01,,53.5,,10.6,0.3,0.0,0.0,1.31,0.65,0.18,1.79,1.43,0.0,0.0,0.0,5.6,0.3,0.36,45.5,2022-12-23,70000000.0,2.98,1.19,40.0,1.31,44.0
1068,Lewis Hall,ENG,DFMF,Chelsea,Premier League,18.0,2004,5,4,304,3.4,0.0,1.47,0.59,40.0,0.0,0.0,13.3,0.0,0.0,0.0,43.2,57.4,75.4,762.4,220.0,23.2,27.1,85.9,15.3,20.0,76.5,4.71,7.65,61.5,0.0,1.18,2.94,0.88,0.29,2.65,57.4,51.5,5.88,0.88,0.0,,0.88,2.65,0.59,0.59,0.0,0.0,,,,,,,4.41,,43.2,0.0,,,1.76,3.53,2.06,0.59,0.0,0.29,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.88,2.94,0.29,0.0,2.35,3.53,66.7,1.18,,,,,,,1.18,0.0,,1.18,2.94,6.18,1.47,0.29,74.7,3.53,29.1,27.6,18.5,2.94,74.7,,,,,,45.6,241.8,107.9,2.94,1.47,0.88,2.65,1.76,,48.5,,5.59,0.29,0.0,0.0,0.59,2.35,0.29,2.65,0.88,0.0,0.0,0.0,8.53,1.76,0.88,66.7,2023-03-16,8000000.0,3.53,0.59,16.7,2.65,75.0
1097,Benjamin Henrichs,GER,DFMF,RB Leipzig,Bundesliga,25.0,1997,18,14,1324,14.7,2.0,1.22,0.2,16.7,0.11,0.67,21.4,0.0,0.0,0.0,45.2,60.7,74.5,754.4,245.0,23.7,27.1,87.2,17.3,21.8,79.4,3.54,7.62,46.4,0.07,0.75,3.81,0.95,0.34,4.08,60.7,52.2,8.16,0.68,0.14,,0.27,2.11,0.07,0.07,0.0,0.0,,,,,,,7.41,,45.2,0.41,,,2.24,2.11,1.63,0.07,0.07,0.34,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,3.27,2.11,1.77,1.5,0.0,1.97,2.86,69.0,0.88,,,,,,,2.31,0.14,,2.18,1.56,4.83,1.9,0.0,74.4,2.65,21.8,35.4,17.7,2.04,74.4,,,,,,39.8,186.2,76.3,1.56,1.43,0.14,1.16,0.68,,44.5,,5.44,0.41,0.0,0.0,1.43,1.16,0.0,2.11,2.11,0.0,0.0,0.0,6.87,0.88,0.54,61.9,2022-11-09,15000000.0,1.02,0.41,40.0,0.54,53.3
1117,Omar El Hilali,MAR,DFMF,Espanyol,La Liga,19.0,2003,5,1,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.0,60.0,356.0,128.0,8.0,12.0,66.7,13.0,17.0,76.5,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,28.0,7.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,7.0,,21.0,0.0,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,50.0,1.0,,,,,,,1.0,0.0,,1.0,1.0,4.0,6.0,0.0,55.0,6.0,30.0,15.0,10.0,1.0,55.0,,,,,,19.0,44.0,5.0,0.0,0.0,0.0,4.0,0.0,,20.0,,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,2.0,1.0,66.7,2022-11-07,500000.0,1.0,0.0,0.0,1.0,100.0
1150,Iago,BRA,DFMF,Augsburg,Bundesliga,25.0,1997,13,13,1088,12.1,0.0,0.58,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,25.0,40.9,61.2,450.1,250.2,10.0,12.6,79.1,11.8,18.4,64.1,2.64,6.69,39.5,0.08,0.58,2.15,0.83,0.25,3.47,40.9,29.5,11.2,0.33,0.08,,0.08,2.15,0.08,0.08,0.0,0.0,,,,,,,10.7,,25.0,0.25,,,1.24,2.31,1.65,0.5,0.08,0.0,0.08,0.0,0.41,0.41,0.0,0.0,0.0,0.0,0.0,1.74,0.74,1.24,0.25,0.25,0.5,1.24,40.0,0.74,,,,,,,0.66,0.17,,0.5,0.74,2.48,3.14,0.0,53.0,4.05,16.6,22.2,14.5,1.57,53.0,,,,,,20.5,110.8,55.0,1.16,0.5,0.25,1.4,0.66,,21.7,,3.06,0.33,0.08,0.08,0.58,0.91,0.0,2.15,0.74,0.0,0.0,0.0,5.87,0.5,1.82,21.4,2022-11-09,5500000.0,1.57,0.41,26.3,0.99,63.2
1162,Samuel Iling-Junior,ENG,DFMF,Juventus,Serie A,19.0,2003,6,0,105,1.2,0.0,0.83,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.0,23.3,28.3,82.4,385.8,136.7,11.7,14.2,82.4,10.0,11.7,85.7,0.83,1.67,50.0,0.83,1.67,1.67,1.67,0.83,3.33,28.3,26.7,1.67,0.83,0.0,,0.0,1.67,0.83,0.0,0.83,0.0,,,,,,,0.0,,23.3,0.0,,,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.0,0.0,0.0,0.0,0.0,1.67,0.83,0.83,0.0,0.83,1.67,1.67,100.0,0.0,,,,,,,0.83,0.0,,0.83,0.83,2.5,2.5,0.0,45.8,0.83,10.8,14.2,22.5,0.0,45.8,,,,,,23.3,212.5,95.8,4.17,5.83,0.0,4.17,1.67,,25.0,,7.5,0.83,0.0,0.0,3.33,0.83,0.0,1.67,0.83,0.0,0.0,0.0,6.67,0.83,0.83,50.0,2022-12-19,3500000.0,4.17,0.83,20.0,2.5,60.0
1187,Ismail Jakobs,SEN,DFMF,Monaco,Ligue 1,23.0,1999,19,4,541,6.0,0.0,1.0,0.5,50.0,0.0,0.0,17.4,0.17,0.0,0.0,43.7,63.7,68.6,630.5,202.8,23.8,28.5,83.6,13.8,21.0,65.9,2.67,7.67,34.8,0.33,1.17,3.67,1.67,1.17,4.17,63.7,54.2,8.83,1.67,0.0,,0.17,5.17,0.17,0.17,0.0,0.0,,,,,,,7.0,,43.7,0.67,,,1.67,2.67,2.0,0.33,0.17,0.17,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.83,0.33,0.5,0.33,0.0,0.33,1.0,33.3,0.67,,,,,,,0.33,0.0,,0.33,0.5,1.33,1.17,0.0,69.7,1.83,12.2,33.5,25.0,3.0,69.7,,,,,,47.2,301.8,146.2,4.5,3.67,1.17,1.0,0.5,,47.3,,9.17,0.17,0.0,0.0,0.5,0.5,0.0,5.17,0.33,0.0,0.0,0.0,4.17,2.67,3.33,44.4,2022-11-02,7000000.0,0.83,0.33,40.0,0.33,40.0
1191,Reece James,ENG,DFMF,Chelsea,Premier League,23.0,1999,10,9,760,8.4,1.0,1.19,0.48,40.0,0.1,0.25,21.2,0.24,0.0,0.0,67.1,78.2,85.8,1067.7,284.3,36.4,38.6,94.4,23.6,27.7,85.0,5.36,7.86,68.2,0.12,1.31,3.93,1.43,0.24,6.43,78.2,66.3,11.7,1.9,0.0,,0.36,5.71,1.55,1.07,0.12,0.0,,,,,,,8.21,,67.1,0.24,,,1.07,2.98,2.26,0.48,0.12,0.12,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,2.26,1.31,0.6,1.55,0.12,0.95,1.31,72.7,0.36,,,,,,,0.95,0.12,,0.83,0.95,3.21,1.55,0.0,86.8,2.02,17.1,38.3,31.7,1.79,86.8,,,,,,48.0,273.0,151.9,4.52,2.5,0.6,0.95,0.95,,60.2,,9.4,0.36,0.0,0.0,0.83,1.07,0.36,5.71,1.31,0.0,0.0,0.0,6.43,1.55,1.07,59.1,2023-04-05,500000.0,1.9,0.83,43.8,0.71,37.5
1195,Tony Jantschke,GER,DFMF,M'Gladbach,Bundesliga,32.0,1990,5,1,88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,64.0,89.1,1031.0,282.0,18.0,19.0,94.7,33.0,36.0,91.7,5.0,8.0,62.5,0.0,0.0,0.0,0.0,0.0,1.0,64.0,64.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,57.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,,,,,,,4.0,2.0,,2.0,0.0,2.0,5.0,0.0,76.0,10.0,49.0,26.0,1.0,0.0,76.0,,,,,,42.0,147.0,43.0,0.0,0.0,0.0,0.0,0.0,,52.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,80.0,2022-11-09,800000.0,0.0,0.0,0.0,0.0,0.0
1220,Josan,ESP,DFMF,Elche,La Liga,33.0,1989,13,3,419,4.7,1.0,0.64,0.43,66.7,0.33,0.5,14.1,0.0,0.0,0.0,24.3,33.2,73.1,389.4,116.6,12.8,15.1,84.5,8.09,12.1,66.7,2.34,4.47,52.4,0.0,0.85,1.7,0.43,0.0,2.13,33.2,27.2,5.96,0.85,0.0,,0.0,3.62,0.85,0.21,0.64,0.0,,,,,,,4.26,,24.3,0.0,,,0.0,1.06,0.64,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.06,1.06,0.21,0.0,0.64,1.06,60.0,0.43,,,,,,,0.43,0.0,,0.43,0.0,1.28,1.28,0.0,42.1,1.7,14.0,16.4,12.3,1.28,42.1,,,,,,25.3,131.7,53.6,1.06,1.06,0.21,2.55,3.19,,27.4,,5.32,0.64,0.0,0.0,1.28,1.28,0.64,3.62,1.06,0.0,0.21,0.0,3.83,0.64,0.64,50.0,2022-11-07,1000000.0,1.7,0.85,50.0,0.64,37.5
1430,Rico Lewis,ENG,DFMF,Manchester City,Premier League,18.0,2004,9,5,453,5.0,0.0,0.2,0.2,100.0,0.0,0.0,26.3,0.0,0.0,0.0,63.6,69.2,91.9,920.6,134.8,39.0,40.4,96.5,21.4,22.8,93.9,1.8,2.6,69.2,0.0,1.2,3.2,1.2,0.6,4.2,69.2,64.4,4.6,0.4,0.0,,0.0,0.8,0.0,0.0,0.0,0.0,,,,,,,4.2,,63.6,0.2,,,1.0,2.2,1.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,1.2,0.6,0.2,1.0,1.4,71.4,0.4,,,,,,,0.4,0.2,,0.2,0.4,2.4,1.4,0.0,75.8,1.8,12.4,43.4,20.6,1.2,75.8,,,,,,54.0,287.6,150.2,3.4,2.6,0.6,0.6,1.8,,60.8,,2.0,0.2,0.0,0.0,0.8,1.6,0.0,0.8,1.4,0.0,0.0,0.0,3.6,0.0,0.2,0.0,2023-03-16,15000000.0,1.6,0.6,37.5,0.4,25.0
1466,Jordan Lotomba,SUI,DFMF,Nice,Ligue 1,24.0,1998,22,18,1638,18.2,0.0,0.38,0.16,42.9,0.0,0.0,20.6,0.0,0.0,0.0,41.7,50.4,82.8,600.7,220.0,25.4,28.4,89.7,13.6,16.5,82.1,1.54,2.8,54.9,0.05,0.6,2.69,0.88,0.38,3.74,50.4,41.5,8.74,0.66,0.11,,0.0,1.7,0.0,0.0,0.0,0.0,,,,,,,8.08,,41.7,0.11,,,1.37,1.7,1.32,0.11,0.05,0.05,0.11,0.05,0.11,0.11,0.0,0.0,0.0,0.0,0.0,2.2,1.32,1.21,0.82,0.16,1.26,1.59,79.3,0.33,,,,,,,1.65,0.44,,1.21,1.21,3.41,1.92,0.0,61.6,3.74,19.9,30.6,12.0,0.66,61.6,,,,,,39.9,276.3,153.1,3.02,2.03,0.27,1.32,0.88,,37.4,,3.19,0.16,0.0,0.0,0.77,0.99,0.0,1.7,1.32,0.0,0.0,0.0,4.4,0.88,0.71,55.2,2022-11-02,6000000.0,2.36,1.1,46.5,0.99,41.9
1493,Deiver Machado,COL,DFMF,Lens,Ligue 1,29.0,1993,19,16,1379,15.3,1.0,0.65,0.2,30.0,0.1,0.33,18.0,0.0,0.0,0.0,29.3,35.8,81.8,453.3,113.9,15.4,18.1,84.8,10.6,12.5,84.4,1.96,3.07,63.8,0.07,0.52,1.24,0.85,0.52,2.16,35.8,29.0,6.73,0.52,0.0,,0.07,2.55,0.07,0.07,0.0,0.0,,,,,,,6.14,,29.3,0.07,,,1.31,1.57,0.98,0.13,0.0,0.0,0.33,0.13,0.26,0.07,0.13,0.0,0.0,0.0,0.07,2.35,1.37,0.72,1.18,0.46,1.05,1.57,66.7,0.52,,,,,,,0.85,0.26,,0.59,0.92,3.27,1.18,0.0,45.3,2.03,10.1,19.3,16.4,1.5,45.3,,,,,,29.6,184.2,80.5,2.42,1.7,0.46,1.31,0.39,,26.1,,6.14,0.2,0.07,0.0,1.9,2.03,0.33,2.55,1.37,0.07,0.0,0.0,4.71,0.52,1.18,30.8,2022-11-02,3000000.0,1.76,0.46,25.9,0.85,48.1
1595,Chrislain Matsima,FRA,DFMF,Lorient,Ligue 1,20.0,2002,6,2,227,2.5,0.0,0.4,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,43.2,50.8,85.0,803.6,265.2,13.6,14.4,94.4,24.8,27.2,91.2,3.2,6.4,50.0,0.0,0.0,1.2,0.0,0.0,0.4,50.8,48.0,2.8,2.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,43.2,0.0,,,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.2,1.2,,0.0,0.8,0.8,2.8,0.0,58.0,10.0,36.0,20.4,1.6,1.2,58.0,,,,,,45.6,239.6,124.0,0.0,0.8,0.0,0.8,0.0,,43.2,,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.2,2.4,33.3,2022-11-02,4000000.0,0.0,0.0,0.0,0.0,0.0
1633,Nuno Mendes,POR,DFMF,Paris S-G,Ligue 1,20.0,2002,14,10,896,10.0,1.0,0.5,0.4,80.0,0.2,0.25,11.3,0.0,0.0,0.0,42.9,50.7,84.6,600.6,194.1,24.7,27.9,88.5,13.9,15.6,89.1,1.6,2.3,69.6,0.4,1.7,3.0,1.2,0.2,4.5,50.7,46.5,4.2,0.3,0.2,,0.1,1.3,0.0,0.0,0.0,0.0,,,,,,,3.9,,42.9,0.0,,,2.1,2.6,2.3,0.0,0.1,0.1,0.0,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.0,2.5,1.8,1.7,0.7,0.1,2.0,2.6,76.9,0.6,,,,,,,0.8,0.2,,0.6,0.9,3.4,1.0,0.0,62.6,2.4,13.4,24.0,25.9,3.8,62.6,,,,,,47.9,258.1,118.1,2.8,1.7,1.1,1.8,1.2,,43.9,,13.1,0.2,0.0,0.0,1.6,1.3,0.2,1.3,1.8,0.0,0.0,0.0,5.0,0.6,0.3,66.7,2023-03-27,65000000.0,3.6,1.2,33.3,2.1,58.3
1634,Thiago Mendes,BRA,DFMF,Lyon,Ligue 1,30.0,1992,20,17,1483,16.5,0.0,0.61,0.12,20.0,0.0,0.0,24.8,0.06,0.0,0.0,63.3,74.3,85.2,1179.3,448.2,24.0,26.1,91.9,29.9,32.5,92.2,7.21,12.5,57.5,0.06,0.55,6.73,0.3,0.0,7.52,74.3,71.4,2.79,2.42,0.12,,0.67,0.24,0.0,0.0,0.0,0.0,,,,,,,0.3,,63.3,0.12,,,0.73,1.27,1.21,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.18,1.09,0.91,1.15,0.12,1.52,1.64,92.6,0.12,,,,,,,1.03,0.48,,0.55,2.36,4.55,2.42,0.18,84.2,5.64,23.6,53.5,7.21,0.42,84.2,,,,,,64.6,305.2,158.7,0.3,0.79,0.06,0.79,0.55,,59.2,,0.55,0.12,0.0,0.0,0.97,0.85,0.0,0.24,1.09,0.0,0.06,0.0,6.12,1.58,1.03,60.5,2023-03-27,6000000.0,0.36,0.18,50.0,0.18,50.0
1668,James Milner,ENG,DFMF,Liverpool,Premier League,37.0,1986,14,5,546,6.1,0.0,0.98,0.16,16.7,0.0,0.0,16.2,0.0,0.0,0.0,51.0,68.9,74.0,941.0,348.0,23.0,25.6,89.7,21.0,25.2,83.1,5.9,13.4,43.9,0.16,1.48,5.74,1.8,0.66,6.56,68.9,57.4,11.1,2.3,0.16,,0.33,6.72,1.8,0.33,1.48,0.0,,,,,,,7.05,,51.0,0.33,,,2.3,4.43,2.95,0.66,0.49,0.33,0.0,0.0,0.33,0.16,0.16,0.0,0.0,0.0,0.0,1.64,0.66,0.49,0.66,0.49,0.66,2.79,23.5,2.13,,,,,,,1.8,0.33,,1.48,1.64,3.28,1.48,0.0,81.3,2.46,18.7,35.7,27.0,3.28,81.3,,,,,,41.3,184.8,90.7,1.97,1.64,0.66,2.13,1.48,,50.8,,8.52,0.16,0.0,0.0,1.15,1.31,0.0,6.72,0.66,0.0,0.0,0.0,5.74,1.15,1.48,43.8,2022-11-03,2000000.0,2.62,1.31,50.0,0.98,37.5
1690,Tobias Mohr,GER,DFMF,Schalke 04,Bundesliga,27.0,1995,12,8,706,7.8,0.0,1.15,0.0,0.0,0.0,0.0,20.7,0.13,0.0,0.0,34.0,55.8,60.9,713.1,325.9,12.1,14.9,81.0,14.5,20.9,69.3,6.54,15.9,41.1,0.26,1.92,2.69,1.03,0.38,3.08,55.8,39.9,15.8,3.59,0.13,,1.28,8.21,2.44,0.9,1.41,0.0,,,,,,,9.62,,34.0,0.13,,,1.79,2.69,1.54,0.77,0.0,0.26,0.13,0.0,0.38,0.26,0.13,0.0,0.0,0.0,0.0,0.9,0.51,0.38,0.51,0.0,0.26,0.9,28.6,0.64,,,,,,,1.67,0.64,,1.03,1.03,1.92,2.44,0.0,65.9,3.72,24.7,24.7,17.2,0.9,65.9,,,,,,27.2,154.1,82.8,1.79,0.64,0.13,0.77,0.77,,29.6,,2.69,0.0,0.0,0.0,0.51,0.38,0.0,8.21,0.51,0.0,0.0,0.0,5.9,0.77,1.28,37.5,2022-11-09,1800000.0,0.64,0.26,40.0,0.26,40.0
1692,Johan Mojica,COL,DFMF,Elche,La Liga,30.0,1992,3,3,270,3.0,0.0,1.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,42.3,59.3,71.3,639.0,219.3,21.3,24.3,87.7,18.0,23.0,78.3,1.67,7.0,23.8,0.0,1.0,1.67,1.33,0.33,3.0,59.3,47.7,11.0,1.0,0.0,,0.0,4.67,0.0,0.0,0.0,0.0,,,,,,,10.0,,42.3,0.67,,,1.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.67,0.33,0.0,0.67,1.0,66.7,0.33,,,,,,,1.0,0.67,,0.33,1.33,3.33,1.67,0.0,69.7,4.0,21.7,25.3,23.3,1.33,69.7,,,,,,41.7,216.3,118.7,4.67,3.67,0.67,1.67,1.33,,37.3,,3.67,0.67,0.0,0.0,1.33,1.0,0.0,4.67,1.0,0.0,0.33,0.0,11.0,1.33,0.33,80.0,2022-11-07,5000000.0,3.0,1.33,44.4,1.33,44.4
1754,Vitaliy Mykolenko,UKR,DFMF,Everton,Premier League,23.0,1999,21,21,1778,19.8,0.0,0.35,0.1,28.6,0.0,0.0,22.6,0.0,0.0,0.0,34.8,45.7,76.1,548.4,200.6,18.7,20.9,89.6,13.2,17.3,76.1,2.27,5.1,44.6,0.0,0.66,3.18,0.86,0.4,3.54,45.7,37.3,8.08,0.4,0.05,,0.05,1.77,0.1,0.05,0.05,0.0,,,,,,,7.58,,34.8,0.35,,,0.96,1.57,1.36,0.05,0.0,0.1,0.05,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,1.72,0.86,1.26,0.45,0.0,0.76,1.36,55.6,0.61,,,,,,,1.67,0.66,,1.01,1.31,3.03,3.08,0.0,56.2,3.99,19.5,24.7,12.4,0.81,56.2,,,,,,24.1,105.4,54.9,1.26,1.26,0.15,0.81,0.3,,29.2,,2.37,0.15,0.0,0.0,0.96,0.66,0.0,1.77,0.86,0.0,0.0,0.0,4.9,0.71,1.26,35.9,2022-11-03,22000000.0,0.86,0.35,41.2,0.51,58.8
1761,Nikolas Nartey,DEN,DFMF,Stuttgart,Bundesliga,22.0,2000,6,4,370,4.1,0.0,0.98,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,40.2,50.0,80.5,655.6,246.6,21.0,23.7,88.7,15.9,19.0,83.3,2.68,5.61,47.8,0.0,0.73,3.66,0.98,0.24,3.9,50.0,40.7,9.02,2.2,0.0,,0.24,1.46,0.0,0.0,0.0,0.0,,,,,,,6.83,,40.2,0.24,,,1.22,1.71,1.46,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.98,1.46,0.24,0.24,0.98,1.95,50.0,0.98,,,,,,,1.95,0.0,,1.95,0.49,2.44,2.68,0.0,62.2,2.2,20.2,29.0,13.9,0.73,62.2,,,,,,30.7,138.5,68.8,1.46,1.22,0.24,0.98,1.71,,35.6,,4.15,0.24,0.0,0.0,0.98,1.22,0.24,1.46,0.98,0.0,0.0,0.0,6.83,1.46,0.98,60.0,2022-11-09,1800000.0,1.22,0.73,60.0,0.49,40.0
